Partner Name,Partner ID,Description,Website,Certifications Count,Country,City
N/A,001E000000NaBHOIA3,"Cognizant is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant, a member of the Nasdaq-100, is ranked 185 on the Fortune 500.",http://www.cognizant.com,16358,United States,N/A
N/A,001E000000NaBHWIA3,"Deloitte is one of the largest professional services firms in the world and a leader in digital transformation strategy. Through a network of more than 330,000 professionals, industry specialists, and an ecosystem of alliances, Deloitte assists clients in turning complex business issues into opportunities for growth. Our market-leading teams help organizations transform in the digital era.",http://www.deloitte.com/view/en_US/us/index.htm,17696,Canada,N/A
N/A,001E000000NaBI0IAN,"Slalom is a next-generation professional services company creating value at the intersection of business, technology, and humanity. With our fiercely human approach, we deeply understand our customers—and their customers—to deliver practical, end-to-end solutions that drive meaningful impact. We have been an AWS Partner since 2010 and are a 2021, 2022, & 2023 AWS Partner of the Year award winner.",https://www.slalom.com/us/en/who-we-are/partners/aws,2149,United States,N/A
N/A,001E000000NaBIBIA3,"Wipro Limited is a leading global information technology, consulting and business process services company. We harness the power of cognitive computing, hyper-automation, robotics, cloud, analytics and emerging technologies to help our clients adapt to the digital world and make them successful. Together, we discover ideas and connect the dots to build a better and a bold new future.",http://www.wipro.com,9530,India,N/A
N/A,001E000000Rl0wKIAR,"ClearScale is an AWS Premier Tier Services Partner with 12 AWS Competencies. We’re experts at designing, implementing, optimizing, and managing customized cloud solutions on AWS that drive the innovation you need to achieve your strategic goals. Our services include app development and modernization, migration, DevOps, managed services, data and analytics, and AI and machine learning.",https://www.clearscale.com,77,United States,N/A
N/A,001E000000Rp57GIAR,"Working with the Amazon Web Services since 2010, BRLink has a huge experience on DevOps/Automation, ServerLess, and web application practices. Our expertise is offered as a Managed Services Platform, whose main goal is to deliver the best experience in the cloud, leveraging great tools to manage, and monitor the cloud infrastructure. DevOps, ServerLess and AI are some of the solutions delivered.",https://www.brlink.com.br,154,Brazil,N/A
N/A,001E000000Rp5FrIAJ,"LTIMindtree is a new kind of technology consulting company. We help businesses transform – from core to experience – to thrive in the marketplace of the future. With a unique blend of the engineering DNA with the experience DNA, LTIMindtree helps businesses get to the future, faster.",http://www.ltimindtree.com,2088,United Kingdom,N/A
N/A,001E000000Rp5HiIAJ,"Tata Consultancy Services (TCS) is an IT services, consulting and business solutions organization that has been partnering with many of the world’s largest businesses in their transformation journeys for the last fifty years. TCS offers a consulting-led, Cognitive powered, integrated portfolio of IT, Business & Technology Services, and engineering.",http://www.tcs.com,26244,United States,N/A
N/A,001E000000Rp5PbIAJ,"Blazeclan is amongst the world’s leading providers of public cloud services with a proven history of helping enterprises unlock the value of cloud computing. Established in 2010, the company has been providing customers across the globe with cloud advisory services, cloud migration, DevOps and Automation, Big Data and Analytics, Cloud Native Application development, and cloud managed services.",http://www.blazeclan.com,291,Belgium,N/A
N/A,001E000000Rp5ZTIAZ,"Virtusa, signed a Strategic Collaboration Agreement with AWS accelerating client cloud adoption by technical, training, & Go-to-Market goals & dual investments. A global provider of digital business strategy, engineering, and IT services & solutions, we specialize in DB Freedom, Mass App Migration & vDaaS. Virtusa serves companies in banking & FSI's, healthcare, life sciences, telco, media, & ISVs",https://www.virtusa.com/partners/aws,2618,United States,N/A
N/A,001E000000Rp5ZpIAJ,"Var Group guides companies of all sizes and sectors along innovation paths, through its AWS center of excellence. Our offer enables the definition of new business models and the journey to cloud of infrastructures (migration of on-prem infrastructures on AWS), applications (cloud native mobile-web-IoT software development; software modernization legacy) and data (ML and AI projects).",https://www.vargroup.it/,28,Italy,N/A
N/A,001E000000T6qNEIAZ,"Advanced AWS Partner with customers in Latin America and Spain. Experts in: AWS Architecture and Migration, Cloud Managed Service Provider (24x7 support, monitoring, helpdesk), AWS Reseller for private and public sectors (same prices as AWS US, full transparency, local billing) and AWS AuthorizedTraining Center Offices: Mexico, Spain, Colombia, Peru, Chile & Ecuador",https://iteraprocess.com/amazon-web-services/,117,Mexico,N/A
N/A,001E000000U0VLBIA3,"Commencis helps leading brands grow and scale in digital, powered by its big data, analytics, and cloud services. Commencis Cloud services enable cloud transformation through aligning IT infrastructure to the business objectives. We provide end-to-end cloud services using our extensive knowledge and more than 10 years of cloud transformation experience.",https://www.commencis.com,119,Turkey,N/A
N/A,001E000000UfYsqIAF,"With our promise of Scale@Speed, Tech Mahindra, with 147,000+ professionals across 90+ countries helping 1100+ clients, offers innovative and customer-centric IT services and solutions, enabling Enterprises, Associates and the Society to Rise™. We promise to help enterprises across industries transform at speed and bring agility, resilience, and efficiency to their businesses.",http://www.techmahindra.com/,2836,India,N/A
N/A,001E000000UfakyIAB,"Infosys is a global leader in next-generation digital services and consulting. We enable clients in more than 50 countries to navigate their digital transformation. With over four decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey.",http://www.infosys.com/,9579,India,N/A
N/A,001E000000fh9DXIAY,"With a footprint in more than 20 countries T-Systems is one of the world's leading vendor independent providers of digital services headquartered in Europe. The Deutsche Telekom subsidiary offers one-stop shopping: from secure operation of legacy systems and classical ICT services, transition to cloud-based services as well as new business models and innovation projects in the Internet of Things.",http://www.t-systems.com,1160,Germany,N/A
N/A,001E000000gJ9L4IAK,"NTT DATA Services helps clients plan, assess, develop and deliver AWS solutions that transform the business. As a division of NTT DATA Corporation, a top 10 global IT services provider with over 130,000 employees across 50+ countries, we pair deep industry and cloud-native expertise with a broad portfolio of infrastructure, application and business process services to speed the digital journey.",http://www.nttdataservices.com,2600,United States,N/A
